time,cmd_dq,state_dq
9.35,2.42705,2.4253
9.36,2.31154,2.4253
9.37,2.18691,2.08642
9.38,2.05364,2.18609
9.39,1.91227,1.7409
9.4,1.76336,2.29905
9.41,1.60748,1.67445
9.42,1.44526,1.40867
9.43,1.27734,1.29571
9.44,1.10437,1.12959
9.45,0.927051,0.963475
9.46,0.74607,1.22926
9.47,0.562144,0.710978
9.48,0.376,0.697689
9.49,0.188372,0.544862
9.5,2.9806e-12,0.544862
9.51,-0.188372,0.0730912
9.52,-0.376,-0.0664465
9.53,-0.562144,-0.152827
9.54,-0.74607,-0.358811
9.55,-0.927051,-0.192695
9.56,-1.10437,-0.272431
9.57,-1.27734,-0.511638
9.58,-1.44526,-0.85716
9.59,-1.60748,-1.18939
9.6,-1.76336,-0.916962
9.61,-1.91227,-1.1761
9.62,-2.05364,-1.31564
9.63,-2.18691,-1.63459
9.64,-2.31154,-1.70768
9.65,-2.42705,-2.12629
9.66,-2.53298,-2.20603
9.67,-2.62892,-2.06649
9.68,-2.71448,-2.113
9.69,-2.78933,-2.0532
9.7,-2.85317,-2.34556
9.71,-2.90575,-2.44523
9.72,-2.94686,-2.66451
9.73,-2.97634,-2.66451
9.74,-2.99408,-2.83062
9.75,-3,-2.53826
9.76,-2.99408,-2.63793
9.77,-2.97634,-2.51168
9.78,-2.94686,-2.53826
9.79,-2.90575,-2.57148
9.8,-2.85317,-2.47181
9.81,-2.78933,-2.52497
9.82,-2.71448,-2.51168
9.83,-2.62892,-2.63793
9.84,-2.53298,-2.3057
9.85,-2.42705,-2.2326
9.86,-2.31154,-2.09307
9.87,-2.18691,-2.20603
9.88,-2.05364,-2.16616
9.89,-1.91227,-2.15287
9.9,-1.76336,-1.60801
9.91,-1.60748,-1.56814
9.92,-1.44526,-1.59472
9.93,-1.27734,-1.77412
9.94,-1.10437,-1.40202
9.95,-0.927051,-1.34222
9.96,-0.74607,-0.790714
9.97,-0.562144,-0.750846
9.98,-0.376,-0.903673
9.99,-0.188372,-0.398679
10,-3.18347e-12,-0.0797359
10.01,0.188372,-0.0265786
10.02,0.376,0.0332233
10.03,0.562144,0.0996698
10.04,0.74607,0.378745
10.05,0.927051,0.710978
10.06,1.10437,0.518283
10.07,1.27734,0.478415
10.08,1.44526,0.77078
10.09,1.60748,1.12959
10.1,1.76336,0.950186
10.11,1.91227,1.18275
10.12,2.05364,1.32229
10.13,2.18691,1.44853
10.14,2.31154,1.89373
10.15,2.42705,2.23925
10.16,2.53298,1.70103
10.17,2.62892,2.39208
10.18,2.71448,2.41201
10.19,2.78933,2.01997
10.2,2.85317,2.59142
10.21,2.90575,2.5449
10.22,2.94686,2.74424
10.23,2.97634,2.51832
10.24,2.99408,2.6047
10.25,3,2.61799
10.26,2.99408,2.74424
10.27,2.97634,2.74424
10.28,2.94686,2.65786
10.29,2.90575,2.53161
10.3,2.85317,2.67115
10.31,2.78933,2.78411
10.32,2.71448,2.82398
10.33,2.62892,2.61799
10.34,2.53298,2.4253
10.35,2.42705,2.50503
10.36,2.31154,2.31234
10.37,2.18691,2.04655
10.38,2.05364,2.05984
10.39,1.91227,1.76748
10.4,1.76336,2.32563
10.41,1.60748,1.66116
10.42,1.44526,1.5482
10.43,1.27734,1.26913
10.44,1.10437,1.08972
10.45,0.927051,0.963475
10.46,0.74607,1.28242
10.47,0.562144,0.67111
10.48,0.376,0.67111
10.49,0.188372,0.531572
10.5,3.40766e-12,0.67111
10.51,-0.188372,0.0996698
10.52,-0.376,-0.0664465
10.53,-0.562144,-0.166116
10.54,-0.74607,-0.358811
10.55,-0.927051,-0.192695
10.56,-1.10437,-0.358811
10.57,-1.27734,-0.564796
10.58,-1.44526,-0.85716
10.59,-1.60748,-1.09637
10.6,-1.76336,-0.97012
10.61,-1.91227,-1.23591
10.62,-2.05364,-1.34222
10.63,-2.18691,-1.46847
10.64,-2.31154,-1.77412
10.65,-2.42705,-1.84721
10.66,-2.53298,-1.88708
10.67,-2.62892,-2.19274
10.68,-2.71448,-2.29241
10.69,-2.78933,-2.113
10.7,-2.85317,-2.52497
10.71,-2.90575,-2.57148
10.72,-2.94686,-2.71102
10.73,-2.97634,-2.75089
10.74,-2.99408,-2.65122
10.75,-3,-2.53826
10.76,-2.99408,-2.75089
10.77,-2.97634,-2.55819
10.78,-2.94686,-2.7376
10.79,-2.90575,-2.59806
10.8,-2.85317,-2.38543
10.81,-2.78933,-2.63793
10.82,-2.71448,-2.62464
10.83,-2.62892,-2.44523
10.84,-2.53298,-2.52497
10.85,-2.42705,-2.26583
10.86,-2.31154,-2.12629
10.87,-2.18691,-2.26583
10.88,-2.05364,-2.03991
10.89,-1.91227,-2.19274
10.9,-1.76336,-1.83392
10.91,-1.60748,-1.84721
10.92,-1.44526,-1.6213
10.93,-1.27734,-1.70768
10.94,-1.10437,-1.40202
10.95,-0.927051,-1.36215
10.96,-0.74607,-0.830582
10.97,-0.562144,-0.750846
10.98,-0.376,-0.830582
10.99,-0.188372,-0.398679
11,-3.61053e-12,-0.0930252
11.01,0.188372,-0.0797359
11.02,0.376,0.019934
11.03,0.562144,0.0996698
11.04,0.74607,0.18605
11.05,0.927051,0.478415
11.06,1.10437,0.737557
11.07,1.27734,0.491704
11.08,1.44526,0.837226
11.09,1.60748,0.837226
11.1,1.76336,0.976764
11.11,1.91227,1.19604
11.12,2.05364,1.33558
11.13,2.18691,1.39538
11.14,2.31154,1.68774
11.15,2.42705,2.21267
11.16,2.53298,1.78077
11.17,2.62892,2.41201
11.18,2.71448,2.14622
11.19,2.78933,2.00669
11.2,2.85317,2.46517
11.21,2.90575,2.37879
11.22,2.94686,2.45188
11.23,2.97634,2.47846
11.24,2.99408,2.6047
11.25,3,2.63128
11.26,2.99408,2.65786
11.27,2.97634,2.73095
11.28,2.94686,2.71766
11.29,2.90575,2.73095
11.3,2.85317,2.69773
11.31,2.78933,2.73095
11.32,2.71448,2.56484
11.33,2.62892,2.49175
11.34,2.53298,2.19938
11.35,2.42705,2.56484
11.36,2.31154,2.27247
11.37,2.18691,2.05984
11.38,2.05364,2.1728
11.39,1.91227,1.94688
11.4,1.76336,2.15951
11.41,1.60748,1.68774
11.42,1.44526,1.44853
11.43,1.27734,1.39538
11.44,1.10437,1.16946
11.45,0.927051,1.02992
11.46,0.74607,1.25584
11.47,0.562144,0.644531
11.48,0.376,0.77078
11.49,0.188372,0.418613
11.5,3.77077e-12,0.631242
11.51,-0.188372,0.0598019
11.52,-0.376,-0.106314
11.53,-0.562144,-0.28572
11.54,-0.74607,-0
11.55,-0.927051,-0
11.56,-1.10437,-0.272431
11.57,-1.27734,-0.38539
11.58,-1.44526,-0.790714
11.59,-1.60748,-0.817293
11.6,-1.76336,-1.02328
11.61,-1.91227,-1.41531
11.62,-2.05364,-1.51498
11.63,-2.18691,-1.36215
11.64,-2.31154,-1.58143
11.65,-2.42705,-2.41865
11.66,-2.53298,-1.82064
11.67,-2.62892,-2.12629
11.68,-2.71448,-2.03991
11.69,-2.78933,-2.06649
11.7,-2.85317,-2.45852
11.71,-2.90575,-2.45852
11.72,-2.94686,-2.65122
11.73,-2.97634,-2.66451
11.74,-2.99408,-2.63793
11.75,-3,-2.53826
11.76,-2.99408,-2.72431
11.77,-2.97634,-2.65122
11.78,-2.94686,-2.57148
11.79,-2.90575,-2.45852
11.8,-2.85317,-2.45852
11.81,-2.78933,-2.51168
11.82,-2.71448,-2.49839
11.83,-2.62892,-2.45852
11.84,-2.53298,-2.52497
11.85,-2.42705,-2.13958
11.86,-2.31154,-2.45852
11.87,-2.18691,-2.40536
11.88,-2.05364,-2.01333
11.89,-1.91227,-2.07978
11.9,-1.76336,-2.02662
11.91,-1.60748,-1.65452
11.92,-1.44526,-1.63459
11.93,-1.27734,-1.73425
11.94,-1.10437,-1.4286
11.95,-0.927051,-1.38873
11.96,-0.74607,-0.790714
11.97,-0.562144,-0.843871
11.98,-0.376,-0.843871
11.99,-0.188372,-0.372101
12,-3.97365e-12,-0.0930252
12.01,0.188372,-0.0132893
12.02,0.376,0.0465126
12.03,0.562144,0.172761
12.04,0.74607,0.365456
12.05,0.927051,0.657821
12.06,1.10437,0.365456
12.07,1.27734,0.558151
12.08,1.44526,0.77078
12.09,1.60748,1.1163
12.1,1.76336,0.976764
12.11,1.91227,1.21597
12.12,2.05364,1.3688
12.13,2.18691,1.42196
12.14,2.31154,1.90702
12.15,2.42705,2.25918
12.16,2.53298,1.71432
12.17,2.62892,2.18609
12.18,2.71448,2.37879
12.19,2.78933,2.15951
12.2,2.85317,2.57813
12.21,2.90575,2.6047
12.22,2.94686,2.78411
12.23,2.97634,2.47846
12.24,2.99408,2.51832
12.25,3,2.67115
12.26,2.99408,2.61799
12.27,2.97634,2.77082
12.28,2.94686,2.71766
12.29,2.90575,2.61799
12.3,2.85317,2.56484
12.31,2.78933,2.81069
12.32,2.71448,2.75753
12.33,2.62892,2.64457
12.34,2.53298,2.46517
12.35,2.42705,2.56484
12.36,2.31154,2.37879
12.37,2.18691,2.13293
12.38,2.05364,2.19938
12.39,1.91227,1.7409
12.4,1.76336,2.32563
12.41,1.60748,1.60136
12.42,1.44526,1.43525
12.43,1.27734,1.26913
12.44,1.10437,1.07643
12.45,0.927051,0.890384
12.46,0.74607,1.26913
12.47,0.562144,0.684399
12.48,0.376,0.631242
12.49,0.188372,0.544862
12.5,4.17652e-12,0.544862
12.51,-0.188372,0.0598019
12.52,-0.376,-0.0664465
12.53,-0.562144,-0.132893
12.54,-0.74607,-0.358811
12.55,-0.927051,-0.179406
12.56,-1.10437,-0.372101
12.57,-1.27734,-0.48506
12.58,-1.44526,-0.830582
12.59,-1.60748,-1.22262
12.6,-1.76336,-0.916962
12.61,-1.91227,-1.16281
12.62,-2.05364,-1.31564
12.63,-2.18691,-1.69439
12.64,-2.31154,-1.72097
12.65,-2.42705,-2.07978
12.66,-2.53298,-2.19274
12.67,-2.62892,-1.94024
12.68,-2.71448,-2.09307
12.69,-2.78933,-2.0532
12.7,-2.85317,-2.35885
12.71,-2.90575,-2.55819
12.72,-2.94686,-2.71102
12.73,-2.97634,-2.75089
12.74,-2.99408,-2.80404
12.75,-3,-2.53826
12.76,-2.99408,-2.63793
12.77,-2.97634,-2.59806
12.78,-2.94686,-2.51168
12.79,-2.90575,-2.59806
12.8,-2.85317,-2.41865
12.81,-2.78933,-2.53826
12.82,-2.71448,-2.52497
12.83,-2.62892,-2.62464
12.84,-2.53298,-2.52497
12.85,-2.42705,-2.27912
12.86,-2.31154,-2.33227
12.87,-2.18691,-2.26583
12.88,-2.05364,-2.03991
12.89,-1.91227,-2.13958
12.9,-1.76336,-1.54156
12.91,-1.60748,-1.66781
12.92,-1.44526,-1.69439
12.93,-1.27734,-1.6811
12.94,-1.10437,-1.44189
12.95,-0.927051,-1.36215
12.96,-0.74607,-0.85716
12.97,-0.562144,-0.664465
12.98,-0.376,-0.916962
12.99,-0.188372,-0.398679
13,-4.37939e-12,-0.106314
13.01,0.188372,-0.0930252
13.02,0.376,0.0598019
13.03,0.562144,0.112959
13.04,0.74607,0.172761
13.05,0.927051,0.504994
13.06,1.10437,0.737557
13.07,1.27734,0.518283
13.08,1.44526,0.850516
13.09,1.60748,0.923607
13.1,1.76336,0.990054
13.11,1.91227,1.34886
13.12,2.05364,1.47511
13.13,2.18691,1.3688
13.14,2.31154,1.56149
13.15,2.42705,2.22596
13.16,2.53298,1.76748
13.17,2.62892,2.43859
13.18,2.71448,2.18609
13.19,2.78933,2.05984
13.2,2.85317,2.49175
13.21,2.90575,2.29905
13.22,2.94686,2.45188
13.23,2.97634,2.50503
13.24,2.99408,2.59142
13.25,3,2.63128
13.26,2.99408,2.71766
13.27,2.97634,2.71766
13.28,2.94686,2.75753
13.29,2.90575,2.71766
13.3,2.85317,2.71766
13.31,2.78933,2.7974
13.32,2.71448,2.57813
13.33,2.62892,2.51832
13.34,2.53298,2.21267
13.35,2.42705,2.49175
13.36,2.31154,2.14622
13.37,2.18691,2.05984
13.38,2.05364,2.14622
13.39,1.91227,1.76748
13.4,1.76336,2.01997
13.41,1.60748,1.72761
13.42,1.44526,1.57478
13.43,1.27734,1.29571
13.44,1.10437,1.26913
13.45,0.927051,1.18275
13.46,0.74607,1.22926
13.47,0.562144,0.631242
13.48,0.376,0.757491
13.49,0.188372,0.392035
13.5,4.58226e-12,0.465126
13.51,-0.188372,0.139538
13.52,-0.376,-0.179406
13.53,-0.562144,-0.152827
13.54,-0.74607,0.019934
13.55,-0.927051,-0.119604
13.56,-1.10437,-0.259142
13.57,-1.27734,-0.372101
13.58,-1.44526,-0.883739
13.59,-1.60748,-1.00999
13.6,-1.76336,-1.00999
13.61,-1.91227,-1.32893
13.62,-2.05364,-1.38873
13.63,-2.18691,-1.45518
13.64,-2.31154,-1.63459
13.65,-2.42705,-2.43194
13.66,-2.53298,-1.84721
13.67,-2.62892,-2.16616
13.68,-2.71448,-2.03991
13.69,-2.78933,-2.29241
13.7,-2.85317,-2.55819
13.71,-2.90575,-2.61135
13.72,-2.94686,-2.58477
13.73,-2.97634,-2.65122
13.74,-2.99408,-2.65122
13.75,-3,-2.55819
13.76,-2.99408,-2.72431
13.77,-2.97634,-2.75089
13.78,-2.94686,-2.6778
13.79,-2.90575,-2.75089
13.8,-2.85317,-2.57148
13.81,-2.78933,-2.61135
13.82,-2.71448,-2.65122
13.83,-2.62892,-2.40536
13.84,-2.53298,-2.19274
13.85,-2.42705,-2.19274
13.86,-2.31154,-2.40536
13.87,-2.18691,-2.17945
13.88,-2.05364,-2.33227
13.89,-1.91227,-2.15287
13.9,-1.76336,-1.74754
13.91,-1.60748,-1.56814
13.92,-1.44526,-1.44189
13.93,-1.27734,-1.74754
13.94,-1.10437,-1.41531
13.95,-0.927051,-1.08308
13.96,-0.74607,-0.730912
13.97,-0.562144,-0.85716
13.98,-0.376,-0.750846
13.99,-0.188372,-0.611308
14,-4.78513e-12,-0.132893
14.01,0.188372,0.112959
14.02,0.376,0.159472
14.03,0.562144,0.139538
14.04,0.74607,0.478415
14.05,0.927051,0.445192
14.06,1.10437,0.239208
14.07,1.27734,0.465126
14.08,1.44526,0.757491
14.09,1.60748,1.21597
14.1,1.76336,0.936896
14.11,1.91227,1.18275
14.12,2.05364,1.32229
14.13,2.18691,1.40867
14.14,2.31154,1.78077
14.15,2.42705,2.11964
14.16,2.53298,1.68774
14.17,2.62892,2.23925
14.18,2.71448,2.21267
14.19,2.78933,2.08642
14.2,2.85317,2.51832
14.21,2.90575,2.59142
14.22,2.94686,2.45188
14.23,2.97634,2.51832
14.24,2.99408,2.65786
14.25,3,2.65786
14.26,2.99408,2.73095
14.27,2.97634,2.69773
14.28,2.94686,2.61799
14.29,2.90575,2.61799
14.3,2.85317,2.69773
14.31,2.78933,2.7974
14.32,2.71448,2.83727
14.33,2.62892,2.53161
14.34,2.53298,2.21267
14.35,2.42705,2.49175
14.36,2.31154,2.46517
14.37,2.18691,2.05984
14.38,2.05364,2.15951
14.39,1.91227,1.76748
14.4,1.76336,2.13293
14.41,1.60748,1.71432
14.42,1.44526,1.32229
14.43,1.27734,1.29571
14.44,1.10437,1.07643
14.45,0.927051,1.04321
14.46,0.74607,1.22926
14.47,0.562144,0.737557
14.48,0.376,0.684399
14.49,0.188372,0.504994
14.5,4.98801e-12,0.504994
14.51,-0.188372,0.0996698
14.52,-0.376,-0.0265786
14.53,-0.562144,-0.152827
14.54,-0.74607,-0.38539
14.55,-0.927051,-0.219274
14.56,-1.10437,-0.332233
14.57,-1.27734,-0.524928
14.58,-1.44526,-0.817293
14.59,-1.60748,-1.13624
14.6,-1.76336,-0.983409
14.61,-1.91227,-1.16281
14.62,-2.05364,-1.32893
14.63,-2.18691,-1.48176
14.64,-2.31154,-1.72097
14.65,-2.42705,-1.82064
14.66,-2.53298,-1.80735
14.67,-2.62892,-2.16616
14.68,-2.71448,-2.34556
14.69,-2.78933,-2.17945
14.7,-2.85317,-2.53826
14.71,-2.90575,-2.55819
14.72,-2.94686,-2.6778
14.73,-2.97634,-2.72431
14.74,-2.99408,-2.63793
14.75,-3,-2.53826
14.76,-2.99408,-2.62464
14.77,-2.97634,-2.57148
14.78,-2.94686,-2.61135
14.79,-2.90575,-2.47181
14.8,-2.85317,-2.40536
14.81,-2.78933,-2.63793
14.82,-2.71448,-2.63793
14.83,-2.62892,-2.71102
14.84,-2.53298,-2.66451
14.85,-2.42705,-2.3057
14.86,-2.31154,-2.37214
14.87,-2.18691,-2.37214
14.88,-2.05364,-2.01333
14.89,-1.91227,-2.113
14.9,-1.76336,-1.65452
14.91,-1.60748,-1.84721
14.92,-1.44526,-1.73425
14.93,-1.27734,-1.69439
14.94,-1.10437,-1.45518
14.95,-0.927051,-1.41531
14.96,-0.74607,-0.883739
14.97,-0.562144,-0.804003
14.98,-0.376,-0.883739
14.99,-0.188372,-0.345522
15,-5.19088e-12,-0.106314
